"row.ID","row.m.z","row.retention.time","S41_neg.mzML","S42_neg.mzML","S43_neg.mzML","S44_neg.mzML","S45_neg.mzML","S46_neg.mzML","S47_neg.mzML","S48_neg.mzML","S49_neg.mzML","S50_neg.mzML","S21_neg.mzML","S22_neg.mzML","S23_neg.mzML","S24_neg.mzML","S25_neg.mzML","S26_neg.mzML","S27_neg.mzML","S28_neg.mzML","S29_neg.mzML","S30_neg.mzML","S31_neg.mzML","S32_neg.mzML","S34_neg.mzML","S35_neg.mzML","S36_neg.mzML","S37_neg.mzML","S38_neg.mzML","S39_neg.mzML","S40_neg.mzML","S01_neg.mzML","S02_neg.mzML","S03_neg.mzML","S04_neg.mzML","S05_neg.mzML","S06_neg.mzML","S07_neg.mzML","S08_neg.mzML","S09_neg.mzML","S10_neg.mzML","S11_neg.mzML","S12_neg.mzML","S13_neg.mzML","S14_neg.mzML","S15_neg.mzML","S16_neg.mzML","S17_neg.mzML","S18_neg.mzML","S19_neg.mzML","S20_neg.mzML"
4597,84.0076321845089,16.031567,0.000696195671879093,0.0011886879882994,0.0011950925162936,0.00150725305489333,0.000425838104956526,0.000847154776789954,0.000582737410377124,0.000686770233132005,0.000583081065127818,0.000908980471973689,0.000935148746531918,0.000215608861712539,0.000349126236895928,0.00043282952589976,0.00109525281516211,0.00145400522935613,0.00160736773585896,0.00126569960747644,0.00152402913614115,0.000763966180858031,0.000553510967612929,0.00201923864105046,0.000523867540651298,0.00120717361147043,0.000757924801942408,0.00227365141890623,0.000258320378294163,0.000885179452956586,0.00134697089551639,0.000897030352514329,0.00147924072000329,0.000345030204758193,0.00157704696772197,0.000660819339065165,0.000906272365967767,0.00157585214618815,0.000629781294792841,0.00275115038719336,0.00312751040288563,0.000718892638423694,0.000382273667448065,0.000361474282615668,0.00157352859755562,0.000292896661243165,0.00139103878465103,0.00138257145706025,0.00152530569698683,0.00101005927900718,0.000357845196904544
3617,90.0083347026305,15.663375,0.00101399809405982,0.000611622101227542,0.000669771234703333,0.000744290458975206,0.00108830873190445,0.00111240270917033,0.000541438699855493,0.00295416706118357,0.000702548836496779,0.00114715914413244,0.00120777662968957,0.00141781646873279,0.000996487919591617,0.00046227399041826,0.00081648097372146,0.00179121592829365,0.00179303872329733,0.000591770879671702,0.000869007462751423,0.00252995423760022,0.00111961355435031,0.00101650136437955,0.000612365972720193,0.00115056491710757,0.00100513444434873,0.00234013270631959,0.00141238740122018,0.000789218440403533,0.000482774547839261,0.00106871118902665,0.00120400073453172,0.000933465601274745,0.000962970120163189,0.00296100332842386,0.000387201061579989,0.00128578806638817,0.0016908566848316,0.00110710202270155,0.000759959104288454,0.000688977580115846,0.000900007351032513,0.00150786595328539,0.00120369576785755,0.000539451225778698,0.00230322687733703,0.0016148488758219,0.000410454123823822,0.00137962935374373,0.00102950968742039
3812,90.0083348867528,15.858132,0.000971468093984033,0.00194627771123323,0.00309389094408694,0.0034991072931679,0.00298225437968046,0.00313364540139314,0.00504713384427669,0.00180745736498829,0.0036253714404124,0.00231702804119192,0.000813164829245786,0.0018152805624858,0.00187547122719512,0.00127092775010996,0.00341396293635254,0.00250236864292236,0.00166328881070576,0.00215117816245321,0.00309623759840157,0.000204061889368413,0.00280107409726501,0.00165112511737657,0.000656143343976871,0.00133403452843698,0.00350437424935308,0.00141756863103999,0.00146518029149778,0.00107721824636143,0.00193653454163908,0.00151633841976774,0.00174542999362104,0.00267715785347367,0.000625186115647973,0.00167317539322546,0.00333229627778218,0.00120585213393619,0.0010548952657042,0.00120257602828697,0.00195504676292948,0.00431135455120645,0.000499074613434488,0.00190507389187035,0.000796445516832752,0.00215113725400567,0.0016056037334961,0.00125102320729806,0.000910263015637914,0.000301179895509908,0.00258918337487376
6883,90.0083363750148,16.79387,0.00217780311897034,0.00169869590860404,0.0031710174909213,0.00185958553116867,0.00396382208124829,0.00415178818521789,0.00429415132405072,0.00489841152577764,0.0025326383620695,0.00238645478988093,0.00160345402565567,0.0033660872040208,0.00894791892414032,0.00589803251096645,0.00272271612176205,0.00612130531738386,0.00221432966663267,0.00217753382054603,0.00333481904263704,0.00289220442715815,0.000778149775663093,0.0031046528071017,0.00364014001544414,0.00426933147744834,0.00255169380427262,0.00368554879990716,0.00268143675055791,0.00678054254864873,0.0077957247790943,0.00437915630410874,0.00220477719977044,0.00246486690562558,0.0040457649567204,0.00558192573977455,0.00361734797413945,0.00633841050632524,0.0066650867929125,0.00440074501908898,0.00464926442235923,0.00560920855281047,0.00180466140226173,0.001022664053179,0.00489504338158504,0.0051052423758443,0.00715126930689059,0.00477849261908706,0.0128395442375692,0.0050330108847898,0.00157229418845616
6270,90.0083371918715,16.609215,0.00369405826390975,0.00602217603444848,0.00276000938792771,0.00568080096180638,0.00872684252212524,0.00463537829414492,0.0021032622880432,0.00193516602273275,0.00402744035616755,0.00500009481476569,0.00503205177067977,0.00340687051081144,0.00253646471461906,0.00666647014747417,0.00192100068100391,0.00160002049997149,0.00315096964246465,0.00544616762019707,0.00197469009296091,0.00109172946972746,0.0104995505241024,0.00262312903092463,0.00458162878926059,0.00213743766788518,0.00427386567137377,0.00795167069710389,0.00239575081896297,0.00167797218501211,0.00584386402098014,0.00294782611242745,0.00157509057681231,0.00274499635590141,0.00197205653535395,0.00242116172112609,0.00849596418239509,0.00189983090635375,0.00213949585597306,0.00441193906052055,0.00251029630050176,0.00151739072018905,0.0033434401263758,0.00576073941481446,0.00737984127434507,0.00350422516510899,0.0030202315722448,0.00129249739937454,0.00127135302130231,0.00283701252736026,0.00389982821793846
4497,90.0083387157839,16.111357,0.00361955607536283,0.00284755394345199,0.00377942469385702,0.00355190072171706,0.00279160914052504,0.00397488631258306,0.00215640789236091,0.00172582842774423,0.00143926927898387,0.00126467083261554,0.00474586185141892,0.00122936420812201,0.00330250931176092,0.00277984490179453,0.00444888527611371,0.00370714504639339,0.00172870868375153,0.0042254937364553,0.00310407342278269,0.00336486996476217,0.00291984507367016,0.00265855320799676,0.00736343593888371,0.0105517985315607,0.00161455789626273,0.00198748743690386,0.00411230531272283,0.00335351965313422,0.00293280166035253,0.00235511978042882,0.00187698969146491,0.00373040666192116,0.00562293879576345,0.00150114560141281,0.00363241586097811,0.00633590763770956,0.00177256548374241,0.00271666571381573,0.00303504545051075,0.00450872283393911,0.00271239219606832,0.00420427271515133,0.00508696019030419,0.00284740224696857,0.00254178302760528,0.00232932978221744,0.00122146796202554,0.00505072641599502,0.002807435712777
5358,90.0083416795648,16.3404,0.000398602978715496,0.00133387516969225,0.00276962456447522,0.00168225780005418,0.00321383063203645,0.00087428173285359,0.00161266157969456,0.00598576148424751,0.00533762489775378,0.00245184538586345,0.00290856849336196,0.00405144653005655,0.00554029595285604,0.000326772239273659,0.000995470647339243,0.000329381545527967,0.00129167269975467,0.00178887024377891,0.00264525976562208,0.00269392011673419,0.000883182152194284,0.00240707295865177,0.00252443072655972,0.0008707768501094,0.00089265492186332,0.000236753440662151,0.00054261543018315,0.00285437407044008,0.000576804417100982,0.00115372220713042,0.00184022103687256,0.00367134085322661,0.00227675356043653,0.00171082636017702,0.00106453173136559,0.00321199016251587,0.00219012409761498,0.00207900844256995,0.00142285859120104,0.00386646017753654,0.0019593161451144,0.00209563326749548,0.00269015950559746,0.00171874022630635,0.00170613380559226,0.00343446484362778,0.000235075785830417,0.00137145615065454,0.00141185485164889
4088,92.0239945779022,15.929466,0.00224676637905242,0.00178803010239345,0.00360791808009757,0.00250005187030846,0.00192430464085434,0.00187197419031003,0.00319991186938163,0.0014497253137102,0.00146903552993812,0.00185634951425226,0.00159845063453776,0.00306970496973672,0.000806849560091126,0.00180224485982732,0.00169298419667886,0.00112504442958374,0.00253600363176922,0.00156289314452293,0.00118931432341147,0.0032034100851218,0.00135229211045511,0.00248167990866218,0.00201731975678135,0.0031766994913846,0.00265771614010518,0.00103468063460294,0.000885449980972328,0.000789754460879375,0.00105171133258178,0.00103971431389283,0.002457829182823,0.000314849059575493,0.000990711526420864,0.00127557836912235,0.00135529514809456,0.000724601372725733,0.00337657916756743,0.00377037042866215,0.000816714275495006,0.00327862278494259,0.00124709779947897,0.00264635180452418,0.00245478535360423,0.00269085313570119,0.00168467966748369,0.000821107542988816,0.00187756860625426,0.00359009510281737,0.00364696857672911
6567,92.0239936879964,16.705269,0.000662172919927245,0.000867111877976943,0.00158058875225061,0.000917838381530441,0.00128475622000127,0.00229426475759856,0.001764055909795,0.00101545934631952,0.00119832983679885,0.00154422248282825,0.00274062235706854,0.00173641313618646,0.00158619542020861,0.000554061743476825,0.00128077857583141,0.00088106194319137,0.00133804677050776,0.00319028579570266,0.00104898715921748,0.00140047235721596,0.00353726098323313,0.00133211899946338,0.000963609794241874,0.00199630544077275,0.00147855297419975,0.00184091118787454,0.000882419253503396,0.000941117546636715,0.0015219901049065,0.00187035813900208,0.00103075405043951,0.00229852472950695,0.00253265652132126,0.00125634766728645,0.00333079034892719,0.0021135446911213,0.00444960852253222,0.001629245804524,0.000991061622359979,0.000684769404988238,0.00105702646990724,0.0013034709072364,0.00247443455515336,0.000717084213375319,0.00203236333668665,0.000884773774404539,0.00125292396982378,0.00157256929245308,0.00198142369876857
3537,92.0239935207597,15.563347,0.000431191767593695,0.00117050899584018,0.000423390271880752,0.000639158440306926,0.00108649591133147,0.00101609492096352,0.00108003744402186,0.0034536195033632,0.000878549677373846,0.00207292766369857,0.00140686169054421,0.000632924425945354,0.000595494821798856,0.00081025840122624,0.00105116654565169,0.000966804057497171,0.00166007825337652,0.000634286572463922,0.000900634144383382,0.000477356688340839,0.00170965092375434,0.00104548632320429,0.000516994232328468,0.00114825328262356,0.00117130455413181,0.00107361432233577,0.00279857969383821,0.000416153375141592,0.000577447408396359,0.00111134427387106,0.000507768855260689,0.000762242591358351,0.00030390161110193,0.00149729843211563,0.000759605090605206,0.00100017408363257,0.00050151926626937,0.00150213612707528,0.000951916188465679,0.000629165364603515,0.000258429554660472,0.000267540673344866,0.000486867322021703,0.00107180884434068,0.00117785410496201,0.000903633429976591,0.000887354321882125,0.00190146748350486,0.000704100783531531
3269,92.0239925169818,15.331539,0.000761978631921967,0.00041968813436277,0.000409704014443877,0.000142679505544614,8.69697189854103e-05,0.000437072345204516,0.000485097308311923,0.000310761828450417,0.000695126181368553,0.000113433263302072,0.000439882321171284,0.000397240139661259,0.000481662463204307,6.53501088552938e-05,4.98808920894792e-05,0.000478577373993805,0.000304483055210629,0.000470486021840267,0.000417089320010992,6.44445783834137e-05,0.000207387599064464,5.19892619687196e-05,0.000517999623757821,0.000125225197544598,0.000195343992436365,0.000455095219415362,0.00123325088759696,0.00114712777112959,0.000530140351289882,0.000230212160119457,0.000204101792984802,0.000346655527963738,0.000204871670878434,8.86422481012885e-05,0.000148344166858501,0.000428877522637978,0.000559978805951216,0.000428579998773216,0.000389994099474584,0.000446296729363689,0.000438325809710421,0.000165611590912297,0.000330499632553428,0.000268782857773268,0.000472407864719495,0.000255439306188378,0.000199341807319925,8.67674483513774e-05,0.000384002450586426
4458,92.023996722145,16.172365,0.00125957979129864,0.00247268667876557,0.0016938512999436,0.00239486558197906,0.0019661743019699,0.00112019886019433,0.0013495873202792,0.00290672719489017,0.00324286138399827,0.00138943983877822,0.00414124049813311,0.000749671073632638,0.00207024077916018,0.000772859104404666,0.00277367208979152,0.0010535104250536,0.00188557077712681,0.00112534794970409,0.00206617912919704,0.00123623128847675,0.00144087161391473,0.00130112808742633,0.00160507313605168,0.00401551996482505,0.00101102609656133,0.00120600116152809,0.00111175067572915,0.00137372866322735,0.000725198246788344,0.00070415132431502,0.00119358238209545,0.00657399172884475,0.0023893795850475,0.00065825010083701,0.00250202037809953,0.00106311069121713,0.00130956083302619,0.00180231208165119,0.00199749323780469,0.00137135052721555,0.000665054871128759,0.000395770449942718,0.000319763535931751,0.00179289553149982,0.00148488787549872,0.00227555511956075,0.001157819841528,0.00291174396429287,0.00167450631529066
5890,92.0239967305958,16.47494,0.000860904179586084,0.00150713807680252,0.0016722601243719,0.00131402617095253,0.00486226725640406,0.00191291925150186,0.000927326952052944,0.00172422738737992,0.0014077073368241,0.00255028475686467,0.00172405993756685,0.00256744960274768,0.00325734905505699,0.0026838341784186,0.0014384215558609,0.00123282621576868,0.0029226600937301,0.000605803094931473,0.0036254427974411,0.000567064190500111,0.00211867030129448,0.0029564939273926,0.00106777529848758,0.00119025361044674,0.00218023080241603,0.00270057803034393,0.0028050413976867,0.00195745156081299,0.00339434179958453,0.00199042635488749,0.000795638626236206,0.00227932935457541,0.00109923494772327,0.0015878211218303,0.00181640090065473,0.00113143984300094,0.00141538264165792,0.000679897082151214,0.00134321339045177,0.00230659496522043,0.001742661428885,0.00177584536671618,0.00157780315732598,0.00089138207101612,0.00199394382137995,0.000624422921971543,0.00176338012734035,0.00292611139753872,0.00124981860149729
6698,93.0080087045266,16.673315,0.000466823886478108,0.000375336689318002,0.000548618024444817,0.000461570723291585,0.000732181892200267,0.00104020345201612,0.00049445134911727,0.000956906398198282,0.000891999133297134,0.000369503893016366,0.00080056832641964,0.000700968766502124,0.00067166613582398,0.000415326745039716,0.000527428419877061,0.00107301598762357,0.00114641122632826,0.000759100171052247,0.000431630742905388,0.000476027545010112,0.000554301084695889,0.000552567645120077,0.000910133221538016,0.00073070078689197,0.000546981247555956,0.00048627134412913,0.000284227732236725,0.000358120278800081,0.000243850461250471,0.000269970370604631,0.000539033492969911,0.000337891618369413,0.000944080041559646,0.000282924379923579,0.000896913210571875,0.000478982973285608,0.00129283830149627,0.000732859002090437,0.000825082814734452,0.000298338095826144,0.000345283024551319,0.00124833194338554,0.00081113491420589,0.000502522388925884,0.000836376173737982,0.000569960532456957,0.000623978140789021,0.000615262628625554,0.000508998196939149
4374,93.0080111058288,15.911882,0.000939249899310085,0.000497471968481478,0.000470927448951233,0.000318046302682479,0.000675330674166987,0.000108180132680934,0.000101725937825339,0.000617152233331247,0.000114659282445991,0.000606824267457807,0.000324924697598349,9.88667049938551e-05,0.000502496110795506,0.00053274531891169,0.000823510105345148,0.000943437644344523,0.000672201674832234,0.000237836819094417,0.000224928223056093,0.000675392305843187,0.000635748861275249,0.00024743008763175,0.000616624949971147,0.000536452517911136,0.000968795852796191,0.000187919843653512,0.000668609744792975,0.000289752308113174,0.000175532235712082,0.000467870606496588,0.000437843613190636,0.00062125813540713,0.000370868169711279,0.000409184370826492,0.000285251627042392,0.000249188372267615,0.000471775579296484,0.000740866542969297,0.000165278153369855,0.000896360323641709,0.000483021556753007,0.000762727761009867,0.000242505429167337,0.000647134718077097,0.000623070245703168,0.00011412129794175,0.000263755386648195,4.4020763500439e-05,0.000240989724726725
5047,93.0080121224381,16.164326,0.000373557125344226,0.000690828902586275,0.000557629366046915,0.000820158662948108,0.00106193555611419,0.000433274612319381,0.000327779552240338,0.000396043107811268,0.000263253116717689,0.000510877934945333,0.000986590965261501,0.000289755028187788,0.000677669218694195,0.000252938646032644,0.000678120351127602,0.000407030999391482,7.67922587745985e-05,8.18896221973733e-05,0.000383715268577775,0.000486055210345578,0.000249904247216399,0.00051852643801363,0.00029794801639385,0.000436913615335623,0.000595006747573836,6.38784382205847e-05,5.95584858468555e-05,0.000834648577408883,0.000235352884430545,0.000310828360921836,0.000204294835491439,0.000286461183466364,0.000930485525763048,0.000270667673073267,0.00013168170280802,0.000624782086231744,0.000119104832233843,0.0007936747349016,0.000366995171507027,8.68575139597113e-05,0.000403245417729002,0.00052393926368635,0.000349335332472078,0.000519478132410651,0.000497803537114574,0.000113917906470476,0.000350660247199513,0.000566377747820717,0.00061267644941504
6441,99.9243857264828,16.872686,0.0043629128252294,0.00509228292862267,0.00442967540858968,0.00607340382453337,0.00294101962802888,0.00507805844038664,0.00518812248759292,0.00365811710455644,0.00192429663499279,0.00758806842631778,0.00196195739122699,0.00381761654204845,0.00264620102731818,0.00605627521136369,0.00287367384467024,0.00415762167850191,0.0058534656415141,0.00452961464730625,0.00547939393534802,0.00210452146819287,0.00189195359120292,0.00597648447820083,0.0051530008914523,0.000918494116748137,0.00246433496564627,0.00530254155826393,0.00216149349821104,0.00273149722114449,0.00526323791369562,0.00420397426584633,0.00221916706364901,0.00712216262425593,0.00503193435144144,0.00331935701349616,0.00410763222423149,0.00551225757355346,0.00510607007717058,0.00456892167600153,0.00662059690119374,0.00688058578836168,0.00386062917771248,0.0043817594420163,0.00582473218823314,0.00585936224194964,0.00698819835703816,0.00496433250605103,0.00197080869058027,0.00309088371876557,0.00442765271246109
6214,104.024067202153,16.659138,5.22706768432202e-05,0.000575160377143049,4.26313938847958e-05,0.0001881150241049,0.000135851131280002,0.000747281650636947,0.000332235491676198,0.000616087175418494,5.72662475507111e-05,0.000296625181777074,0.000536866014130429,0.000202597121552793,9.39686312444948e-05,0.000774867907075961,0.000203877265033046,0.000256363512011093,0.000203808729363697,0.000281590745715314,9.72472291505586e-05,0.000117825328991199,0.00167535041338808,0.000520322014660423,0.000416264676488413,6.85186738607618e-05,6.30229349328181e-05,0.000534157627382894,6.2680096484289e-05,0.000836878567114126,0.000165987902153226,0.000230246652833732,0.000120682756743744,0.000242337257929853,0.000212215075212722,0.000622533933871122,3.34237162968519e-05,0.000298645749336052,9.51621873838632e-05,0.000116666617254778,0.000361539950222539,0.000175294320137958,0.000161298643105268,0.000113442059171047,0.000577614125083119,0.00040083730623895,0.00023769861880038,0.00013215662898054,0.000195260665034673,6.02669202757636e-05,0.000840213648579414
