"row.ID","row.m.z","row.retention.time","S41_neg.mzML","S42_neg.mzML","S43_neg.mzML","S46_neg.mzML","S21_neg.mzML","S22_neg.mzML","S23_neg.mzML","S24_neg.mzML","S25_neg.mzML","S26_neg.mzML","S27_neg.mzML","S28_neg.mzML","S29_neg.mzML","S30_neg.mzML","S31_neg.mzML","S32_neg.mzML","S34_neg.mzML","S35_neg.mzML","S36_neg.mzML","S37_neg.mzML","S38_neg.mzML","S39_neg.mzML","S40_neg.mzML","S01_neg.mzML","S02_neg.mzML","S03_neg.mzML","S04_neg.mzML","S05_neg.mzML","S06_neg.mzML","S07_neg.mzML","S08_neg.mzML","S09_neg.mzML","S10_neg.mzML","S11_neg.mzML","S12_neg.mzML","S13_neg.mzML","S14_neg.mzML","S15_neg.mzML","S16_neg.mzML","S17_neg.mzML","S18_neg.mzML","S19_neg.mzML","S20_neg.mzML"
4597,84.0076321845089,16.031567,0.000694300090492778,0.00118430690414083,0.00119216829211442,0.000845472139021713,0.000932562387526707,0.000214428697293209,0.000345354499852934,0.000431467207209542,0.00109244333543202,0.00144315080869449,0.00158848550427823,0.00125530750810764,0.00151951319333971,0.000759679568143746,0.000550191572091459,0.00200595541204312,0.000522777269201302,0.00120683735216401,0.000756882672283304,0.00225779007349224,0.00025624941540758,0.000878080504585592,0.00132231694927304,0.00089560313203175,0.00147052363308134,0.000340650283543226,0.00157219847944496,0.000656666781685355,0.000896950397760956,0.00156926628674133,0.00062616430612365,0.00273721660546972,0.0030853657852432,0.000717421567120056,0.000380014278140136,0.000359296099638136,0.00156285708973563,0.000292027052173117,0.00138792090966015,0.00138088811891165,0.0015216471528501,0.00100476078048369,0.000357629975404126
3617,90.0083347026305,15.663375,0.00101123720945439,0.000609367878147056,0.000668132398201276,0.00111019323002528,0.0012044362584662,0.00141005585752114,0.000985722500089958,0.000460818996108804,0.000814386583536906,0.0017778441667697,0.00177197535885919,0.000586912110854214,0.000866432454240925,0.00251575866942824,0.00111289925158931,0.00100981447748326,0.000611091518616439,0.0011502444262044,0.00100375240695774,0.00232380757711954,0.00140106424542148,0.000782889078664342,0.000473938204166426,0.00106701081568402,0.00119690562221155,0.000921615897294972,0.00096000955561801,0.00294239652396732,0.000383218289820378,0.00128041445344858,0.00168114567956544,0.00110149487087084,0.000749718311533753,0.000687567724050022,0.000894687949883186,0.00149877980771487,0.00119553242794779,0.000537849597146967,0.00229806442352308,0.0016128827302726,0.0004094696231227,0.00137239219029631,0.00102889050174586
3812,90.0083348867528,15.858132,0.000968823008829475,0.00193910441888671,0.00308632062582029,0.00312742128479825,0.000810915843523846,0.00180534437751673,0.00185520983302557,0.00126692754096459,0.00340520563435231,0.0024836879935324,0.00164374965746241,0.00213351579051901,0.0030870629497269,0.00020291689851491,0.00278427610525075,0.00164026346258847,0.000654777780548082,0.00133366293190687,0.00349955581310123,0.00140767945211045,0.0014534338933782,0.00106857918827025,0.0019010896640646,0.00151392584894987,0.00173514426746111,0.00264317317527293,0.000623264037476106,0.00166266123842381,0.0032980200920309,0.00120081259219557,0.00104883674307931,0.00119648532820666,0.00192870162328719,0.00430253221860614,0.000496124884113657,0.0018935942383465,0.000791044105905569,0.00214475053570352,0.00160200493252723,0.00124950003460499,0.000908079691058901,0.000299599987018565,0.00258762614304386
6883,90.0083363750148,16.79387,0.00217187345979243,0.00169243511535243,0.0031632584547855,0.00414354181065024,0.0015990193217927,0.00334766246804756,0.00885125131885245,0.00587946862046359,0.0027157319664611,0.00607560862966106,0.00218831727094458,0.00215965505396637,0.00332493743887202,0.00287597627389638,0.000773483225167249,0.00308422935967621,0.0036325641676871,0.00426814225128582,0.00254818528233539,0.00365983783908468,0.00265993958479114,0.00672616405927077,0.00765303767258626,0.00437218884581023,0.002191784564945,0.00243357711504163,0.00403332661825257,0.00554684918321214,0.00358013973070824,0.00631192078721554,0.00662680756231537,0.0043784565172307,0.004586613480825,0.00559773041922399,0.0017939951361181,0.00101650165231261,0.00486184570484317,0.00509008493070312,0.00713524044847842,0.00477267460593669,0.0128087477622257,0.00500660906729652,0.00157134855185892
6270,90.0083371918715,16.609215,0.0036840001891933,0.0059999804202214,0.00275325603111483,0.00462617140208516,0.0050181345276101,0.00338822254186347,0.00250906236867268,0.0066454876212456,0.00191607304018886,0.00158807604803742,0.00311395425565209,0.00540145154795218,0.00196883876945344,0.00108560377785424,0.0104365849045819,0.00260587320839567,0.00457209351807886,0.00213684228268053,0.00426798920161879,0.00789619860736474,0.00237654400661493,0.00166451520985348,0.00573690231163193,0.00294313597257327,0.00156580865177987,0.00271015051455646,0.0019659936258852,0.00240594725572167,0.00840857421998581,0.00189189106291587,0.00212720820574778,0.00438959386407712,0.00247646892213197,0.00151428568081937,0.00332367906639051,0.00572602617203396,0.00732979195589497,0.0034938211339598,0.00301346202376803,0.00129092373013074,0.00126830359904487,0.00282213032489973,0.00389748271522472
4497,90.0083387157839,16.111357,0.00360970085304486,0.00283705886518491,0.00377017697041931,0.00396699130447208,0.0047327361293534,0.00122263511598128,0.00326683110889439,0.00277109541859384,0.0044374732506601,0.00367947051608576,0.00170840102361004,0.0041908000772868,0.00309487555530343,0.00334598968611336,0.0029023348142028,0.00264106435335021,0.00734811117955989,0.0105488593184915,0.00161233791524915,0.0019736224158718,0.00407933682708811,0.00332662514852365,0.0028791218557499,0.00235137266620896,0.00186592869099971,0.00368305171428562,0.00560565157896421,0.00149171247366244,0.00359505262842076,0.00630942837868074,0.00176238520477397,0.00270290658699787,0.00299414683993502,0.00449949662626558,0.00269636088015891,0.00417893847783083,0.00505246095366171,0.00283894832055805,0.00253608587392312,0.00232649372650181,0.00121853819230168,0.00502423166760364,0.00280574721581894
5358,90.0083416795648,16.3404,0.000397517674084194,0.00132895897685361,0.00276284768067061,0.000872545214918394,0.00290052420913126,0.004029270386629,0.00548044213132624,0.000325743732893274,0.000992917123105488,0.000326922650758432,0.00127649903258495,0.00177418262183335,0.00263742143660775,0.00267880453634202,0.000877885724386757,0.00239123842542863,0.00251917688940607,0.000870534294426541,0.000891427541301245,0.000235101811890446,0.000538265264605749,0.00283148260578861,0.000566247021139813,0.0011518865769752,0.00182937671213413,0.00362473570542023,0.00226975388752041,0.00170007560848507,0.00105358189848137,0.00319856649468885,0.00217754567696214,0.00206847886557001,0.00140368492794796,0.00385854823309612,0.00194773580797353,0.00208300533535775,0.00267191512272092,0.00171363729313017,0.00170230967647218,0.00343028324009346,0.000234511941389506,0.00136426186162588,0.00141100570927623
4088,92.0239945779022,15.929466,0.00224064894870983,0.00178144005485048,0.00359909000934784,0.00186825603329777,0.00159402976865054,0.00305290252221974,0.000798132872393928,0.00179657234510738,0.00168864145067712,0.00111664576274597,0.00250621243539496,0.00155006092053805,0.00118579019429209,0.00318543575753504,0.00134418243849229,0.00246535458589968,0.00201312131735599,0.00317581461885466,0.00265406183982633,0.00102746254180202,0.000878351299634726,0.000783420800371531,0.00103246159619675,0.00103806007603938,0.00244334532611446,0.000310852267246794,0.000987665673431028,0.0012675626951596,0.00134135450645546,0.000721573091927123,0.00335718664401886,0.00375127459194788,0.000805708681130845,0.00327191373321971,0.00123972695582946,0.00263040533549334,0.00243813725382514,0.0026828640030049,0.00168090362567893,0.000820107810465658,0.0018730651367994,0.00357126243230308,0.00364477515327156
6567,92.0239936879964,16.705269,0.000660369974703315,0.000863916009801519,0.00157672127271772,0.00228970783761505,0.00273304256472067,0.00172690864279826,0.00156905917723523,0.000552317849810827,0.00127749319605632,0.000874484651193188,0.00132232833320003,0.00316409177082663,0.00104587884199562,0.00139261430961796,0.00351604809143325,0.00132335587390944,0.000961604332620234,0.00199574936807821,0.00147651999691358,0.00182806870552014,0.000875344869606626,0.000933569986814471,0.00149413273816295,0.00186738230497566,0.00102467987161836,0.00226934653847597,0.00252487009789529,0.00124845283814181,0.00329652965324428,0.00210471168714692,0.00442405332782986,0.00162099414531989,0.000977706618617733,0.000683368160118774,0.00105077902335867,0.00129561641169302,0.0024576531965264,0.000714955193080952,0.00202780799654103,0.000883696525601428,0.00124991875083547,0.00156432001813096,0.00198023199636457
3537,92.0239935207597,15.563347,0.000430017731153082,0.00116619491302819,0.000422354295122985,0.00101407673050179,0.00140297070591111,0.000629460028045878,0.000589061475802692,0.000807708135826479,0.00104847015349265,0.000959586684598106,0.00164057681551443,0.000629078726107324,0.00089796542094194,0.000474678240916383,0.00169939817728382,0.00103860876352766,0.000515918265585769,0.00114793343562829,0.00116969403655464,0.00106612462208252,0.00277614338927967,0.000412815914794227,0.00056687824360419,0.00110957606914262,0.000504776600391208,0.000752566445760659,0.000302967293082905,0.00148788947979462,0.000751791750189831,0.000995994119190412,0.000498638917934995,0.00149452824165713,0.000939088687155527,0.000627877902382257,0.00025690213328052,0.000265928518432322,0.000483565438317575,0.00106862664796999,0.00117521406221318,0.000902533218759834,0.000885225945283301,0.00189149289798974,0.000703677310956272
3269,92.0239925169818,15.331539,0.000759903938599697,0.000418141312105713,0.000408701526043181,0.000436204222335302,0.000438665730113644,0.000395065791747013,0.000476458889359957,6.51444212360947e-05,4.97529404847861e-05,0.000475004704493317,0.000300906201306801,0.000466623069318424,0.000415853417450081,6.40829799828735e-05,0.00020614389928646,5.16472591669637e-05,0.000516921564597694,0.000125190315952032,0.000195075398813721,0.000451920404484902,0.00122336387506266,0.00113792805372203,0.000520437059432842,0.000229845880974788,0.000202899031969428,0.000342254974388209,0.000204241811454539,8.80852244190871e-05,0.000146818290467418,0.000427085141867467,0.00055676271012103,0.000426409364924256,0.000384738752541126,0.000445383471560808,0.000435735129963996,0.000164613643435656,0.000328258218308543,0.000267984842493746,0.000471349009507724,0.00025512829822813,0.000198863673132257,8.6312289722046e-05,0.000383771497134223
4458,92.023996722145,16.172365,0.00125615024396963,0.0024635732288577,0.00168970668280334,0.00111797389615972,0.00412978698905789,0.000745567647083866,0.00204787521905762,0.000770426552233815,0.00276655722516271,0.00104564577292301,0.00186342041085948,0.00111610821568765,0.00206005670899934,0.00122929479718727,0.00143223073223019,0.00129256883048571,0.00160173266297481,0.00401440143809,0.00100963595828026,0.00119758791012393,0.0011028377343508,0.00136271165551956,0.000711924761331748,0.000703030984083409,0.00118654866457231,0.00649053942396506,0.00238203365360441,0.00065411368842835,0.0024762844566555,0.00105866769978185,0.00130203970349466,0.00179318389176361,0.00197057611270961,0.00136854433015637,0.000661124132516691,0.000393385604053165,0.000317594932781136,0.00178757243150536,0.00148155964711116,0.00227278453672944,0.00115504273592814,0.0028964697408723,0.00167349920449316
5890,92.0239967305958,16.47494,0.00085856013465139,0.00150158329807332,0.00166816833781739,0.00190911976849314,0.00171929167159677,0.00255339631826987,0.00322215873478156,0.00267538688625408,0.00143473179935119,0.00122362293776219,0.00288832672776138,0.000600829113804144,0.00361470002887134,0.000563882394460287,0.00210596467282262,0.00293704511876841,0.00106555304795168,0.00118992206422198,0.00217723303380222,0.00268173837858353,0.00278255328943795,0.00194175322131525,0.00333221431001732,0.00198725948628065,0.000790949970110417,0.00225039483563091,0.0010958554492893,0.0015778433292212,0.00179771729947415,0.00112671128785281,0.0014072537514864,0.000676453599896906,0.00132511298231226,0.0023018749757796,0.00173236160722569,0.00176514442245946,0.00156710265988478,0.000888735561047234,0.00198947459475414,0.000623662661140144,0.00175915054632033,0.00291076180643883,0.00124906691379269
6698,93.0080087045266,16.673315,0.000465552831937498,0.000373953330825371,0.000547275632897434,0.00103813737665071,0.000798354179089602,0.000697131918653124,0.00066440988356538,0.000414019515857189,0.000526075490732111,0.00106500572282453,0.00113294398931749,0.000752867535471219,0.000430351751775836,0.000473356555406229,0.000550976950856191,0.00054893266982644,0.00090823905518844,0.000730497249523805,0.000546229160568446,0.000482879039710773,0.000281949069249752,0.000355248231373633,0.000239387205078346,0.000269540834144091,0.000535856997252534,0.000333602316600332,0.000941177552852749,0.000281146496541047,0.000887687511160537,0.000476981189966587,0.00128541321357087,0.000729147283015803,0.000813964450517903,0.000297727606042142,0.000343242264644709,0.0012408097059259,0.000805633881308581,0.000501030401869913,0.000834501519785958,0.000569266581845884,0.000622481488955268,0.000612035126837211,0.000508692066364803
4374,93.0080111058288,15.911882,0.000936692536921686,0.000495638462479986,0.000469775155372212,0.000107965262881448,0.000324026047067334,9.83255446418949e-05,0.000497067463519096,0.000531068518089077,0.000821397684435137,0.000936394706084752,0.000664305119856063,0.00023588404622241,0.000224261724650214,0.000671602680964628,0.000631936286554285,0.000245802409530459,0.000615341632097561,0.000536303088574805,0.00096746378015623,0.000186608885638775,0.000663249478691564,0.000287428557071731,0.000172319425162406,0.000467126200790675,0.00043526342405523,0.000613371690540231,0.000369727969064142,0.000406613075650443,0.000282317512864265,0.000248146955025834,0.000469066056262337,0.000737114268014015,0.000163050955477246,0.000894526099893474,0.000480166707377394,0.000758131692339364,0.000240860782487405,0.000645213377567464,0.000621673695759288,0.000113982350523581,0.000263122752334131,4.37898424493112e-05,0.00024084478448276
5047,93.0080121224381,16.164326,0.000372540014836175,0.000688282751206605,0.000556264925007429,0.000432414032592178,0.000983862331515344,0.000288169014645149,0.000670348112959571,0.000252142528798607,0.000676380875679847,0.000403992436943066,7.58901570455165e-05,8.12172627480047e-05,0.000382578258684825,0.000483327955531534,0.000248405575848451,0.000515115397197319,0.000297327927935127,0.000436791912651054,0.000594188626597422,6.34328123147408e-05,5.90810035259314e-05,0.000827954875765494,0.000231045161538919,0.000310333817340305,0.000203090936886837,0.000282824755706051,0.000927624832165504,0.000268966810255168,0.000130327217453406,0.000622170973879122,0.000118420783926601,0.000789655001713926,0.000362049745533219,8.66797772721141e-05,0.000400862077041764,0.000520782094171651,0.000346966176463052,0.000517935803816947,0.000496687760030666,0.000113779206689868,0.000349819165969758,0.000563406682930831,0.000612307962857572
6441,99.9243857264828,16.872686,0.0043510336127096,0.00507351457200666,0.00441883661263112,0.0050679722871178,0.00195653116766047,0.0037967202988524,0.00261761316028565,0.00603721325643722,0.00286630246127296,0.0041265842559815,0.00578470322248133,0.00449242398592093,0.00546315761216246,0.00209271300243996,0.00188060757884737,0.00593716915886767,0.00514227648247905,0.000918238269377295,0.00246094656015923,0.00526555020482764,0.0021441647344335,0.00270959120233254,0.00516690354966284,0.00419728553099623,0.00220608963012074,0.00703175166676806,0.0050164641243569,0.00329849833148162,0.00406538088960245,0.00548922054326991,0.00507674466251326,0.00454578140797324,0.00653138136262734,0.00686650603324321,0.00383781132487884,0.00435535569965551,0.00578522945838596,0.00584196581780241,0.00697253500593025,0.00495828822512285,0.00196608157876671,0.00307466977651434,0.00442498975633272
6214,104.024067202153,16.659138,5.21283557601163e-05,0.000573040539101659,4.25270808286179e-05,0.000745797383106001,0.000535381193394276,0.000201488178662338,9.29534541254803e-05,0.00077242903225552,0.000203354290761163,0.000254449710502349,0.000201414527004047,0.000279278728714185,9.69590700110592e-05,0.00011716421130566,0.00166530336647395,0.000516899161938716,0.000415398347775141,6.8499587921896e-05,6.29362798061763e-05,0.000530431260815447,6.217758810921e-05,0.00083016698143408,0.000162949783935264,0.000229880318809417,0.000119971579674124,0.000239260953065681,0.000211562639156326,0.00061862196016143,3.30799180830113e-05,0.000297397637998781,9.46156475670272e-05,0.000116075734551008,0.000356668035823619,0.000174935615054246,0.000160345304016943,0.000112758476481749,0.000573696805968403,0.000399647221805624,0.000237165841003598,0.000131995722798066,0.000194792319730118,5.99507762684436e-05,0.000839708312630565
2990,106.039689846517,15.080238,0.00704666404761434,0.0076543838003955,0.00880243363364372,0.00319107078532058,0.0216955740828865,0.00573523910143618,0.00807312653520953,0.00515091865859658,0.00396044889255546,0.00315434162526469,0.00718364245243097,0.00478724426549257,0.00297962450835481,0.00585601816462733,0.0033212851006235,0.0080494804978332,0.00458248879340319,0.00663107606219442,0.0129345743718412,0.0077577602387043,0.00786471677028929,0.00654167475854409,0.00405104971970651,0.00535688222920429,0.0049474980273541,0.00922383326199535,0.00623576147249083,0.013155392232722,0.00233700866579919,0.00676559926565965,0.00463766826405874,0.00575499054200661,0.00820882504136488,0.00405676640972139,0.00759533380302989,0.00487051259934463,0.0163045113605465,0.00760817557512133,0.00705020113454127,0.00381187866153008,0.00730399581207204,0.00326166053493861,0.00203238043941328
3169,106.039692661568,15.422513,0.0233719950955703,0.0229779832863956,0.0230857852715945,0.0140337679495564,0.0103272339364466,0.0312036734833316,0.0148534711179526,0.0221841367091528,0.0125381297296889,0.014583204877831,0.0106764893583022,0.0393966974854649,0.00967962053924674,0.0170477988895313,0.00830280009775128,0.0292730279188845,0.0175840927605184,0.00445457847726123,0.0244876205245963,0.0215764281820992,0.00841799692948682,0.0442982414259896,0.0215601247584581,0.0194324231753977,0.0114098056691055,0.0266450180030123,0.0295983963393807,0.00592211912820705,0.0108296068383964,0.0204435665331109,0.0163554103814904,0.0254325123323613,0.0305261663791676,0.0108835519437202,0.00669462041005548,0.0277624020119688,0.0113025920417952,0.0203320215830118,0.0110290623519339,0.0301676140383673,0.0264374488706793,0.0246802375859546,0.0225216574837768
6723,106.039693697103,16.65259,0.0415767080545777,0.0318722802952705,0.0523164388367423,0.0537999288750034,0.0857822444629115,0.136504214230414,0.063017452739246,0.116201381530289,0.0831033143184486,0.144888325119968,0.0437671827043038,0.194791794944898,0.0426000535086925,0.0704647599390893,0.152652454969737,0.0811129791729151,0.0469340952692879,0.0717687828132556,0.0729774893894551,0.188796873390272,0.0948139952822563,0.124188601464471,0.0646534953722288,0.112402558250855,0.0712316675551148,0.051785552177542,0.0772826295597133,0.10037244327118,0.209275800504076,0.0763585234851901,0.0534004139173107,0.0258266544299386,0.0374308894124391,0.149665944243372,0.0859581464877721,0.033814059622013,0.106074243957921,0.053370859561161,0.116060645354799,0.124076240625834,0.116401681076449,0.0500833198618342,0.0519125482496592
4014,106.039694832597,15.965446,0.112846171963123,0.0345610070152415,0.219046499162024,0.161109080162529,0.0478873354648957,0.127904147901144,0.0608250312640382,0.0539485166816711,0.098476201778179,0.0909342213011446,0.1153590950184,0.0949871671034177,0.143437622971338,0.118692765168357,0.0506391711755513,0.103373117501313,0.127476726044146,0.0110476725556698,0.0874157368491644,0.0494141775437859,0.0885530907753194,0.0326693084814099,0.0902124372284378,0.0924083064019408,0.151308369246496,0.113600891079757,0.0417106149814342,0.0653679907966081,0.132425518610204,0.184060022358533,0.0905605709723517,0.204144719455201,0.0721485631833706,0.0775761761078583,0.100751965917753,0.161458417386061,0.0879067705428482,0.0669608628876544,0.0612872843554519,0.113619341107522,0.0942522810759025,0.137484142063704,0.205019021205733
